student_id,week,persona,department,year,prev_gpa,avg_sleep_hours,sleep_variability,self_reported_study_hours,library_days_per_week,avg_daily_online_hours,typical_connection_window_start,stress_level,mood_score,avg_steps_per_day,cafeteria_veg_pref,roommate_conflicts_reported,semester_gpa,at_risk_next_month,PC1,PC2,PC3,risk_probability,risk_prediction
s_1087,10,early_bird_focused,CS,1,3.4745729605254496,7.636588103724318,0.590607469553985,22.18562855599348,4.138836512116826,3.3088486205435204,4.73757623682263,1.838705281526789,3.624755673182486,6450.100929894103,1,0,3.585738429267205,0,1.983941492132039,-0.4511881202536773,0.5344621030961856,0.005265423242467719,0
s_1088,10,early_bird_focused,CS,2,3.2885489396644028,7.461102280438487,0.2,27.292914067245615,6.166974100546939,4.114025189319888,5.093778402007074,1.3754808011942954,3.2732939193760613,9107.953303324573,0,0,3.8210903630522934,0,2.534537508873597,0.5619249735885229,-0.4820305129837258,0.0,0
s_1089,10,early_bird_focused,CIVIL,2,3.3722240718591894,7.89937352264865,0.4813579415199636,23.83068292490141,5.013738925074087,2.0919294836429634,5.387010728708826,1.796762118490079,4.267163797403952,6346.616177467989,1,0,3.6714878341617796,0,2.3891760137061833,-0.3438224248837888,0.6146893438856548,0.009823340471092078,0
s_1090,10,night_owl_socializer,MECH,2,2.9518849656071415,5.66863289697419,1.3379974716396534,18.76932374882691,0.5329340157889786,10.749717452350733,12.67272788058105,4.226812568616841,3.643294927114937,6343.419577003915,1,0,2.6201864912909003,1,-0.7032381605570052,-0.81520337072578,0.03257304503319014,0.6568748968600739,1
s_1091,10,night_owl_socializer,CIVIL,1,3.1453300990292137,5.356457155866929,1.8643791932321607,13.387336102565468,1.6425083822019424,5.080879591426767,11.980161429287,3.62928121661776,3.218224084296012,7193.143918198952,1,0,3.2564426020416524,0,-0.18026876558801433,-1.0293215056769356,-0.08200802969556609,0.01377214016791198,0
s_1092,10,night_owl_socializer,CS,2,3.1404974361363944,5.986255816189299,1.2135846729877338,3.4931661677204495,2.0050810558307366,6.91135880000762,13.834673431308083,3.719295895263263,3.1606917761187807,5867.869232894494,0,0,2.42819919009142,0,-0.6077520648491004,0.36360263159087597,-0.5839183644682309,0.09257376773533171,0
s_1093,10,night_owl_socializer,MECH,1,2.9815181137269064,3.0,1.4880283335544207,11.308441634916717,2.2076747446983864,5.093249576795626,8.660546313906378,3.473136034711809,2.597894931614695,5781.2181713053915,0,0,2.779884101695805,0,-0.4895324963673186,-0.419925553383,-1.8476163388534477,0.08122403241797581,0
s_1094,10,sporadic_at_risk,CIVIL,1,2.3672195023635387,5.535521470210457,2.4086871825247904,4.433492866826597,0.5428277603226415,8.22639804108018,14.569335055271525,5.0,1.479463244473585,5963.5557523419275,0,0,3.0599228458900645,0,-2.4390753764674655,0.4205349844650027,-0.5486626827381971,0.6625554025493569,1
s_1095,10,early_bird_focused,MECH,3,3.195367029367232,7.785643368802783,0.5015348941032852,22.915552892388668,2.6118563616038566,1.6355801017681537,7.101964473699664,1.154153856301288,3.543982866021877,5260.618484822536,1,0,3.534356217527165,0,1.6187866986867123,-0.27031042140305045,0.8055390016515408,0.01,0
s_1096,10,balanced_all_rounder,MECH,3,3.1952368416766093,7.513948247711305,0.6942332139385794,14.780117855397073,0.599483621388508,5.106656964298003,9.575163849141413,3.042450806346174,2.4237197185832198,6298.360528855388,0,0,3.001097782129819,0,0.1762976108905531,0.7473711015375817,-0.021048440390498913,0.012334693428631041,0
s_1097,10,night_owl_socializer,CIVIL,2,3.5401466298183437,5.167295342662889,1.4834131064894984,5.952122857009276,0.8710138904925158,8.865993802371307,10.925860845188739,3.4497224716329113,3.5241841283988418,6331.160034993448,1,0,3.204612480111129,0,-0.2833139014881036,-1.1004563572293073,-0.19418550019952496,0.13125905376141833,0
s_1098,10,sporadic_at_risk,MECH,1,2.0864029047624193,5.5198627311754125,2.606791654902445,6.323251662258056,0.2502484424343924,8.408656668420067,15.255577633015474,4.500437437614546,2.418591317184384,3234.1200807853306,0,1,2.2609665029062156,0,-2.758312866411165,0.6466578700239624,-0.4300936332504297,0.5620847646848934,1
s_1099,10,early_bird_focused,ECE,1,3.2052380742592086,7.9194673901096735,0.5509702816026076,17.224198924791644,4.629376281572342,1.0,3.7751304316828427,2.7204380938794586,4.084767022266843,7627.7329272762945,1,0,3.3943831698565163,0,2.1469118384699946,-0.5080302838017023,0.6947218528338066,0.0,0
s_1100,10,early_bird_focused,ECE,3,3.583512268137871,6.994426481202786,0.6508183658941153,34.89879790576229,4.479351677425845,1.0,8.005830906192783,1.8532286892547942,4.362879381074695,7740.572930470889,0,0,3.8928754319951144,0,2.6691694763766076,0.25195659343067417,-0.3733634103673795,0.0,0
s_1101,10,sporadic_at_risk,CS,3,2.2111215606175465,7.513085919142446,2.3161243042363067,7.891340230417616,1.4046729979836465,10.831572260876454,14.049397208312405,4.828471072768424,2.428565603338781,6392.385576368324,0,0,2.026618260951862,0,-1.9915643871411273,1.016849387418316,0.3709022539052041,0.5847229623998593,1
s_1102,10,night_owl_socializer,CIVIL,2,3.042210603727806,7.4338114498651295,1.842168178890465,3.749075437535632,0.5699275889929215,6.072336599295531,7.859791270517152,3.4686433391480676,2.9846687392853917,7842.98812110171,0,0,3.2668152983852585,0,-0.1361315540340806,0.7250950920243191,-0.17122071452690713,0.05811142947343617,0
s_1103,10,sporadic_at_risk,CIVIL,4,2.3679952486185316,5.719708007733274,2.429466246347248,6.133861774012239,0.34027866759946807,9.479005773976235,14.250975661983404,4.547529261154879,1.988258403180409,4618.527939692967,1,0,2.4615451385433627,0,-2.4347974189253945,-0.5477298521872588,0.3770229586098433,0.6268209519404117,1
s_1104,10,balanced_all_rounder,CS,4,2.7357795549133663,6.7036360623105455,1.0279708002113839,13.429435937093324,3.7150798206599,4.548862215256056,9.240164546317217,2.91992521601224,3.9896873444312444,7614.95073304945,0,0,3.0562542456360053,0,0.7303654089830584,0.5774451551742081,-0.4207008381856209,0.009368219527760051,0
s_1105,10,early_bird_focused,MECH,3,3.8472825670818116,7.673122428845959,0.2868752711014108,17.895547611153177,4.236239836715021,5.903873850256193,9.574006690779898,1.5557292488918235,3.513830251078133,7458.205727399563,1,0,3.57608523518812,0,1.8561735855603005,-0.5731326219917692,0.6781762207721588,0.0,0
s_1106,10,sporadic_at_risk,ECE,4,2.4048729589797766,3.0,2.431590766500104,0.0,1.5662694291244104,4.8723400010005875,14.62397287428508,3.9765666549870757,1.025773957246067,6023.3899789706775,1,0,2.177473131277235,0,-2.394242945792202,-1.4990036931069668,-0.6869216112351316,0.1967873607828382,0
s_1107,10,balanced_all_rounder,ECE,4,3.089164563284849,6.253523299887704,0.5284114002536975,19.512450846124217,0.9831523547292234,3.3260735674579065,7.779460708450826,1.861346394756801,3.362567022488516,7710.073988136316,0,0,3.431418695901322,0,1.0813120262957188,0.20546371184613182,-0.6788570948373902,0.0,0
s_1108,10,balanced_all_rounder,ECE,2,3.052695400740066,5.590129312139019,0.8572084712417566,15.034810686649044,2.249502027151701,1.9654340812014701,9.198425460084167,3.4129321103249755,4.3247261643983546,6452.819743699452,0,0,2.9740788465005052,0,0.8424088956598248,0.08698432042771426,-0.8552012161490548,0.014479478277797607,0
s_1109,10,early_bird_focused,ECE,2,3.2955543132926106,7.221002265041812,0.8552345669824023,22.93479611678199,4.323038970189953,1.0,5.708607395272567,1.156966221782323,4.438093001936833,9092.24764940506,0,0,3.586816904848956,0,2.618580592892208,0.3539763237876012,-0.48817929045174413,0.0,0
s_1110,10,night_owl_socializer,ECE,4,3.1005816622341658,6.6603047057822575,1.5886120195033886,14.166839564934504,2.624082084794593,9.09012965418834,9.722178328971387,3.2536637465378626,2.0345610125120825,4839.072592783065,1,0,3.054741747190828,0,-0.6384962428249086,-0.6231425456367017,0.5159539981969506,0.058869411891438045,0
s_1111,10,night_owl_socializer,ECE,3,2.990301809063622,5.540259794658027,1.2548646658012101,7.428250163215264,1.2345340143546004,3.24483677839305,7.969300361546329,4.054249542746047,2.5732776540660423,3678.0621636181277,0,0,2.7098952822295486,0,-0.5827383112368556,0.25065151910526434,-0.5424151586507584,0.13158677207431588,0
s_1112,10,balanced_all_rounder,CIVIL,1,3.3094629371044486,7.438808983724991,1.073590804213466,18.360076291727886,1.4440408648049767,6.073589686524807,10.44999517698739,2.97023307645612,4.005474325394104,9274.475635211858,1,0,3.590046176842841,0,1.0334047612514725,-0.6211589864913185,0.5569845927845797,0.0,0
s_1113,10,balanced_all_rounder,MECH,2,3.392115671681454,7.267361976479806,0.7316955832271248,11.383988062556938,0.4339303065542961,3.175544631003782,10.393205287558871,2.629505170027574,3.3301193360975327,7204.153599068023,0,0,3.0102794146071945,0,0.7226215816410622,0.5892432105009954,-0.3574576890511144,0.0,0
s_1114,10,night_owl_socializer,MECH,1,2.8840980925523843,5.329560991665823,1.3805423845955116,9.15474316809206,0.19608691150614255,3.4692415795957348,8.804761214493183,3.371174506562142,3.3076753388593514,5504.528564768009,0,0,2.8282677792605306,0,-0.2903149660173395,0.2507329128509277,-0.9232171640706675,0.05834889406633905,0
s_1115,10,sporadic_at_risk,CS,3,2.4700536945549567,10.0,2.2317306907753354,3.1252268448878535,0.0,7.782233912576787,11.36128832581815,5.0,2.298957108246964,5463.183366424424,0,0,2.4148380007044525,1,-1.622449156547667,1.699077506183183,1.2790848921099325,0.7484342471210091,1
s_1116,10,sporadic_at_risk,ECE,4,2.407648322062897,3.0228713226171613,2.5341211615805057,14.290688923211293,0.2132040417921298,9.966363884682137,12.795382970337673,4.409416889132913,1.9582897944068658,1000.0,1,0,2.579782636198391,0,-2.88202142414025,-1.258385299496286,-0.5455216653823786,0.45617416177029724,0
s_1117,10,night_owl_socializer,CS,1,2.983216833632053,5.1017483035194084,1.8611494723297273,8.49468996937109,0.21867032581367996,3.426529761087035,10.647927905496632,3.7782732155520145,3.2138949166786026,3269.237161212753,1,0,3.0026424260171782,0,-0.9020449975127823,-0.8486252136253627,-0.033223901567875025,0.055722658436306194,0
s_1118,10,early_bird_focused,CIVIL,4,3.442189172625084,6.948205803109767,0.37005868586562474,26.989512730362076,3.7867105989095347,5.456364324995206,6.385232656900665,2.6614549500882605,3.5408036169927515,9768.048183092053,0,0,3.7127715348933044,0,2.033605075833182,0.34375309447321356,-0.6195050145532934,0.0,0
s_1119,10,early_bird_focused,CS,3,3.595223771420084,7.017321434506287,0.406844588907245,16.404584503597334,3.451692274533733,3.8493865445479916,9.806158291011181,2.8392673915065965,3.2805000681411296,5455.314242070348,0,0,3.34423256563966,0,1.0856884906727566,0.5244932286420777,-0.21537587285665205,0.0,0
s_1120,10,balanced_all_rounder,CIVIL,1,3.3179577280921873,8.496931863017375,0.8453148328423608,21.893844942967128,0.6471428944889723,5.588566513916231,6.317703425695346,1.786800255098119,4.542896732979306,8095.919060702958,1,0,3.345107627562946,0,1.725995169639215,-0.27492278738360104,0.8955015136771549,0.0,0
s_1121,10,balanced_all_rounder,CIVIL,4,3.084141754074258,6.350458638616825,0.5703054529930333,17.289416315733472,2.312220427237032,4.205935570119344,10.681975952564922,2.492966187477464,3.5312145402843624,8207.537093630286,1,0,3.6126019445410074,0,0.9255718454384195,-0.7895891547016007,0.1797950735307619,0.0,0
s_1122,10,night_owl_socializer,ECE,1,3.1469370467925755,3.139070958208568,1.6740010339652138,7.237920302951641,2.8501887077811365,6.634951750493951,12.13534805921591,4.067506860809086,2.9150696472063222,7748.391167689181,1,0,2.699323639313286,0,-0.594167242631131,-1.7967520957580148,-0.8724499176855467,0.20165725615911545,0
s_1123,10,sporadic_at_risk,CS,4,2.715545955347315,7.8118603223920955,2.603389455783695,2.2989368862953876,0.3940931775681258,7.778814128185323,9.809585184520191,4.301042632058947,1.6665107206475975,4101.98976936183,0,0,2.207195431985161,0,-1.8542200673014542,1.1380153478553534,0.2608200818806879,0.536241636570673,1
s_1124,10,early_bird_focused,CIVIL,3,3.3670043599321993,7.000904828941856,0.5695665420745387,23.245684320639135,3.314520387288166,1.166929215808026,7.33912205467226,2.1947942023375813,3.8074852943624644,8461.947818727147,1,0,3.4808652651724685,0,2.0439416916704904,-0.7010651043058118,0.4377246350741416,0.0,0
s_1125,10,balanced_all_rounder,CS,3,2.9286473703086306,6.028204975767383,0.8638735316655385,18.76523705258268,3.246814003258115,3.722081261090083,8.09793714677186,2.6252728130005267,3.009749865118005,8382.215976214979,0,0,3.060198387812306,0,0.9013009804719009,0.2967938773305343,-0.6318674429216522,0.015322789565618354,0
s_1126,10,balanced_all_rounder,CS,1,3.5096611666353175,7.165712229532738,0.7893218097227579,18.550140725452433,4.641180845956646,1.0,7.695723752933095,1.9130184033326842,3.814263978806894,5073.952155872024,0,0,3.569329470930004,0,1.7625540052654303,0.5864786585357987,-0.36093803621288356,0.0,0
s_1127,10,night_owl_socializer,CIVIL,3,3.0414311595871526,4.903755015818573,1.6867788533156196,11.56114580169731,0.0,5.470318213797824,8.954388525728174,2.9543820296031993,3.451484025053098,5982.204019722783,0,0,3.0585147210105355,0,-0.23376386452713663,0.0809994039129584,-0.9040864771867276,0.03822672621634785,0
s_1128,10,balanced_all_rounder,MECH,3,3.3117402273903918,5.6192605157228375,0.8574103415579615,23.092766549239208,3.810619585905816,5.886652860169324,10.833847373340774,3.021543272024947,4.149947600710071,7841.744310378543,1,0,3.2229321783530853,0,1.1429779637947786,-1.0212817489851798,-0.0038356094713595246,0.01,0
s_1129,10,sporadic_at_risk,CS,3,2.616558121400017,5.85320978545068,2.4834201941016465,4.575879467739692,0.0,3.963763113824494,12.975454647818012,4.453951364958464,2.0576677439657973,5575.634914353754,1,0,2.653893059045581,0,-1.7374118394564715,-0.609875471621,0.47206048470150164,0.4202454500177155,0
s_1130,10,night_owl_socializer,ECE,2,2.70033786199722,6.107908600450288,1.2904649385868776,5.303946393814765,1.165287252804668,6.625357133283903,13.319301108888531,3.2878707687836943,2.476538192435957,5433.603643788814,1,0,2.8395552404995414,0,-1.0968203414382451,-0.7362924370970831,0.3813580090494816,0.26076817333315366,0
s_1131,10,night_owl_socializer,ECE,4,2.9362053214563497,7.819781859624204,1.378400614559199,16.47349802927706,0.02331562572264345,8.112962712648239,10.110679470637608,2.9030979987298586,3.537099109277582,6182.261359406295,0,0,2.7033380712169017,0,-0.09766347284193724,0.7698007084804329,0.1205587772888227,0.12153722134203876,0
s_1132,10,early_bird_focused,ECE,3,3.586006331885379,7.965305134970424,0.4677594995518809,16.448471869174583,4.311689564884024,1.3766262717494735,8.766757547953558,3.0454412283015992,3.703872829743247,8403.893501045639,0,0,3.3402005854734087,0,1.946258641701278,0.5028487260909427,0.07313765411636658,0.0,0
s_1133,10,early_bird_focused,MECH,1,3.5758674086839966,8.099665930318508,0.23350652001325184,31.94828867598112,4.421669784218118,1.0,7.647820117352898,2.5902035864259414,3.3370152510220716,6536.238117242881,1,0,3.8851386791984885,0,2.2283801770364,-0.3730041608857498,0.6453849778565256,0.0,0
s_1134,10,night_owl_socializer,CIVIL,2,2.7774300915962087,6.683640966742637,1.526714554689055,20.485494008319623,1.721910175698493,4.391887192698043,10.203847780559178,4.457804663141935,3.0663375466320897,6988.320721646613,0,0,3.3274592206181457,0,-0.055945749521425926,0.5908068909413193,-0.42347237843081253,0.17295941975066229,0
s_1135,10,balanced_all_rounder,MECH,2,3.5831902045457102,6.698580731802366,0.7566550479388673,12.558734430298774,2.1050764156735915,4.0484606333137005,7.092686017153112,1.4592088945781234,3.5198297001483225,8257.946364582313,1,0,3.280582945569435,0,1.532343301382136,-0.7749605009707008,0.09873993581010942,0.0,0
s_1136,10,balanced_all_rounder,CS,1,3.228669922818539,7.2757005649302515,0.5934657720251703,21.793521718683703,1.8128925289752151,5.799177503130746,7.6916709086941575,1.9327889977058181,3.829371287873515,5072.573473823148,0,0,3.6829645501454653,0,1.0338854652068106,0.6815000737612553,-0.26119649683097707,0.027377114425295702,0
s_1137,10,sporadic_at_risk,ECE,1,2.5151805048139826,6.05844468041707,2.1203309299507787,9.675188551407645,2.321464167438488,10.233295797206255,17.257135358763612,5.0,1.8129346681477538,1506.9155873967738,1,0,1.9947792031659464,0,-2.7010484807901514,-0.5408287846948814,0.6738487494914442,0.4265854818674875,0
s_1138,10,balanced_all_rounder,CIVIL,2,3.3721585502777986,7.550146256913792,0.857365434977391,11.195554107662861,1.6036717948021721,4.934197207965553,8.990118685644784,2.222230588045693,3.3512118492682617,7803.174537730925,0,0,3.268079073045911,0,0.9661800845032681,0.6293045826654758,-0.2353222858288187,0.0,0
s_1139,10,night_owl_socializer,CIVIL,2,3.001541475180665,7.3830088758629095,1.0555067777078109,5.6676778930135265,0.1032083275420993,6.076521822819506,9.471641133182036,3.195009232595203,3.1727661245883283,5943.1281776370815,1,0,3.3886379038879584,0,-0.22487630474937817,-0.34555456745098606,0.690266765142696,0.04937048791212583,0
s_1140,10,night_owl_socializer,ECE,4,2.920461958739148,5.896346108292542,1.8456015076330439,14.87915128378784,0.5765696765918986,6.557515971670772,10.861349591176603,3.9181800886243088,3.46137009386689,4793.340961301573,0,0,3.057013948986837,0,-0.6726034864543029,0.3227528933497301,-0.5322956832549879,0.15012423773093195,0
s_1141,10,sporadic_at_risk,CS,3,2.642984587874366,5.991559672305359,2.457313597765997,0.0,0.5794168001755851,9.204081965118785,13.261880502038114,5.0,1.630586813950968,4141.550638864155,0,1,3.0695830854900903,0,-2.5822113760453442,0.6390799587489294,-0.15494288158461667,0.6785356877862369,1
s_1142,10,night_owl_socializer,CIVIL,2,3.0580865848179464,6.248564342689917,1.1880289447172339,12.33981089412021,1.822798253241139,6.098349509615278,12.791481330229034,4.3625153664471,3.145965775422016,8391.939815889036,0,0,3.1444543999286387,0,-0.0982151935122609,0.32006241133172314,-0.6029860432653114,0.17336187370224893,0
s_1143,10,sporadic_at_risk,CIVIL,2,2.5746520991812902,3.0,2.4661248535587212,3.380596611588407,1.0889460838658849,7.36525683072672,13.438219508853914,5.0,1.812346997433052,2154.6067804077607,0,0,2.136771360122747,1,-2.706640954217829,-0.10903349910400911,-1.477133449628636,0.8049051688898016,1
s_1144,10,early_bird_focused,ECE,1,3.402475911580174,6.976119444883416,0.518141128730106,20.579911080011286,3.429688778442392,2.6346304370988882,6.768955768376573,2.0396139917745213,4.168417020803486,7867.229750546327,0,0,3.5382190900324586,0,2.012188635373296,0.2740373411165098,-0.4778287440516492,0.0,0
s_1145,10,balanced_all_rounder,CIVIL,1,3.4043407593733304,8.374698725301892,0.8919419388912466,15.861241408631145,2.506033765933292,2.5916792974756038,8.331368733994996,1.7094270878628741,3.967288401375069,4732.926940087611,0,0,3.8184719668297102,0,1.3866179821646465,0.946526157248768,0.16909809500511258,0.0,0
s_1146,10,night_owl_socializer,CIVIL,1,3.2033769698140735,5.420453653155767,1.361211610026995,14.500111323640425,0.0,5.414403887957758,12.57400186201835,3.767307415421449,1.8794168043152637,6502.11654423829,0,0,3.202601779554383,0,-0.7212551092947542,0.12250035621496558,-0.8641672867300525,0.038690258977305846,0
s_1147,10,sporadic_at_risk,CIVIL,2,2.68743344783657,4.470803506992369,2.769762532973786,1.0469847879102865,1.480819266354188,4.698753048742471,11.603127616489814,4.977350777892152,2.1777602913789362,3236.8463731367774,1,0,2.419538704136928,0,-2.046925730223418,-0.8870448468257024,-0.17924063999069062,0.2672140455054992,0
s_1148,10,sporadic_at_risk,CS,3,2.1380751975172307,7.801515186465732,2.9300863988360417,3.313177563391495,1.6370254290579955,6.157029093602455,13.215255272063645,4.66075922884185,1.4189129424256035,4945.870876657919,1,0,2.5490547269055304,0,-2.3104493015294882,0.09338068977743991,1.3400058847739693,0.29086201186568067,0
s_1149,10,early_bird_focused,MECH,2,3.858287785647069,7.324687322554623,0.5519414206915138,25.149855078137577,4.667611866330708,6.070307189129944,7.672547852394732,1.4019611091139645,4.487215177555879,10012.97925517871,0,0,3.9795170128683433,0,2.747463503057617,0.3418738373988236,-0.6080352058787308,0.0,0
s_1150,10,early_bird_focused,CIVIL,3,3.6158885823576283,7.973168681956213,0.5770928341091759,20.090194811471243,3.2544310397997966,1.0,2.418900493789433,2.1911326394966535,3.8851899337466453,4526.8399171422525,0,0,3.5831594455830107,0,2.135317416313728,0.8371280412529896,0.023334851913943966,0.0,0
s_1151,10,balanced_all_rounder,MECH,1,3.5028585759604556,6.838511464143003,0.6154407579228484,12.841105855998787,1.3932918591468693,3.861055119219937,8.694057616491842,2.096756966072106,3.441312698268165,5402.615403919024,1,0,3.092662825104389,0,0.8780189824065899,-0.6293229289477279,0.3298865042193644,0.012495515153827358,0
s_1152,10,early_bird_focused,CIVIL,3,3.5636500467721794,7.4461317297109355,0.6961766307000564,31.117815701085924,2.7449203860553135,2.641257785052905,9.788965269315614,1.7702400610024198,4.281183463408336,7513.723345933705,0,0,3.723290860563959,0,2.1510425684953223,0.5214439466206073,-0.17917407053795864,0.0,0
s_1153,10,sporadic_at_risk,ECE,3,2.432138762577083,9.833336152963003,2.7931936947897142,0.0,0.0,6.234597334615031,13.373731452973658,4.430169845577649,2.3291598684172237,4632.935079687756,1,0,1.926706429930616,1,-1.9003518112755005,0.43892131102206583,2.1589984319938553,0.7098839022634212,1
s_1154,10,balanced_all_rounder,ECE,3,3.255382828723832,5.589595792638355,0.5202389858175696,15.804010462324646,2.851078684960513,5.110462206286629,8.541128828061398,1.975121018753209,4.043372099486447,8748.83567211838,1,0,3.987807609406957,0,1.3681050518421018,-1.210539536516735,0.02065779106083243,0.0,0
s_1155,10,balanced_all_rounder,ECE,3,3.1253527138289745,6.686401949895744,0.943419270156628,20.963042418926257,0.6693855510203344,5.978296205627752,6.55552026352639,2.7160790776709547,3.174682260715167,6755.394299834187,1,0,3.2538397555102994,0,0.587507521345348,-0.7508621016393782,0.503509712460462,0.0,0
s_1156,10,balanced_all_rounder,ECE,2,3.308925568154363,6.906034444638281,0.694342433115263,20.40869420530239,2.1709568056553143,3.8434845280213725,6.605477481605187,2.6819901851594534,4.097404741476773,5581.050555179167,1,0,3.181817100133681,0,1.2578388307927282,-0.6865500018551998,0.38724433129498403,0.018540773774517013,0
s_1157,10,early_bird_focused,MECH,4,3.3519270310213756,7.46803644899913,0.6116196352015189,24.587570059098255,3.6889485082518085,2.006826529982738,9.033072866749308,1.732654894767873,3.177048022754559,10256.775354027755,0,0,3.470207883373566,0,2.0623573960663855,0.5042303532657831,-0.44788884744415947,0.0,0
s_1158,10,night_owl_socializer,ECE,2,3.1522882857107883,7.144708717553885,1.565646186201571,16.62847696857819,1.4091517072074313,2.668307040873654,13.084968833176871,3.1365967427008177,2.796699738493131,8605.886428402278,1,0,3.2913694270675355,0,0.31964393390802376,-0.7124109850857863,0.5434294928618166,0.014202397260273973,0
s_1159,10,night_owl_socializer,CS,1,2.5293713180283883,8.430569974236402,1.3492317353920433,10.400482228732509,0.8529568022572354,9.55772413256183,9.389500974687838,3.689749637296609,3.7642500590044525,6260.51630900682,0,0,2.6882587709065224,0,-0.4701561904617784,1.1465404199976312,0.38681719258524266,0.16666592945379347,0
s_1160,10,night_owl_socializer,CS,4,2.7643493359581934,6.242947673502519,1.9470629323170692,10.11167061520365,1.0419055730143358,5.185049023844262,10.400779006654709,3.2900236570820205,2.044440717675581,4437.319149135525,0,0,2.859957193523405,0,-1.0562356671471107,0.6395223115560825,-0.42945517072197004,0.1425559049490391,0
s_1161,10,sporadic_at_risk,MECH,1,2.5085374584126106,6.313993825616956,2.6511939824800845,12.258639013512823,0.0,6.461958131660148,14.9661222110411,4.7959885093329895,2.535648078864863,5678.598676596948,0,0,2.433052041182137,1,-1.8163524259520825,0.6274096485776397,-0.33191878545307396,0.7937916739835225,1
s_1162,10,balanced_all_rounder,MECH,1,3.4201277792118536,6.791409062984105,0.9498748290957741,21.1382137051365,2.7395852163836034,2.1783522280417786,10.372486473091023,2.0703324855780876,2.966458032794545,8107.670067958008,1,0,3.328172690187433,0,1.2768353975740279,-0.7504804846112019,0.2211062641574763,0.005954570037858301,0
s_1163,10,night_owl_socializer,CIVIL,2,3.049688675870721,5.731611440980593,1.5710981485163953,6.221288285604146,2.191937354876834,6.8757763547664705,9.146901065076655,3.547207085805244,3.116270825689305,5215.896494718923,0,0,2.455359961121814,1,-0.40033714755197763,0.35895761555802047,-0.7294524696710452,0.6290217580791427,1
s_1164,10,sporadic_at_risk,MECH,3,2.0,9.18859995462234,2.2195275898515,7.846508590684023,0.0,7.035402608708345,13.452577920078529,4.8167477802865255,3.0325960783717862,2268.8962100350327,0,1,2.875005192888575,0,-2.1427016743714495,1.7426755790272235,1.1411089711829945,0.4500415424280418,0
s_1165,10,sporadic_at_risk,CS,1,2.0838484904052605,7.325148985384001,2.4585220408000263,0.49800653667871764,0.3232355508947071,10.110161413419394,14.237513414202976,4.613953934351907,1.5118984547225887,2004.1388332805916,0,1,1.6299941562551026,0,-3.1990664396993265,1.2114864150968734,0.3609116274435813,0.3516604586103839,0
s_1166,10,early_bird_focused,MECH,2,3.7823848813869816,7.02927641467254,0.3213574881733986,30.604235187466074,5.607273546752144,5.593530385866664,8.123501655340228,1.6979195789023716,4.1655005365783255,6776.5186497341965,1,0,3.980692622356275,0,2.4204112479320217,-0.6993984229130165,0.19152321669826988,0.0,0
s_1167,10,early_bird_focused,CIVIL,4,3.4222433019858833,8.89601785859719,0.6217042623631455,30.29202985774856,6.23074123357658,2.726167549678975,6.642695731007092,1.6866313788512008,3.3246034251088563,9299.804331181302,1,0,3.824074712744216,0,2.706069448330632,-0.21278622447385792,0.9226952510860474,0.0,0
s_1168,10,night_owl_socializer,CIVIL,2,3.0534358281336633,4.84332486485356,1.3442940578044695,4.981335605601135,0.5629437859158191,6.083954334271891,11.219770799941342,3.2404911404497483,2.479138002774264,5883.824134588094,0,0,2.561756939983636,0,-0.7744594156833304,0.07105286647022308,-1.0690207455877048,0.1064490321733325,0
s_1169,10,night_owl_socializer,MECH,1,2.9303295508341782,6.1868172362843215,1.4936733191935048,15.945475306475778,1.5432765415215313,6.4619764488202085,13.705678750766058,3.315178197490172,3.623900901264197,6627.539286119726,0,0,3.196309786441512,0,-0.21197076597476391,0.39705193185462745,-0.5619226753078743,0.04992795133113544,0
s_1170,10,early_bird_focused,CIVIL,3,3.322596670266839,7.0110113376420715,0.5074016026300636,11.419408086787952,3.529683971777084,6.40889567961485,9.414900549132126,2.098993360142158,4.456168952188387,5638.736637027494,0,0,3.2623682750624123,0,1.1516318127153407,0.5583769162443809,-0.1578719189808489,0.016971544829238742,0
s_1171,10,sporadic_at_risk,CS,1,2.1464308948680926,5.325922477567023,2.535670247305989,6.868864459198516,0.8540361794234818,8.70846495587033,11.52291675989768,4.662145339154746,2.1900565715148796,5173.772215770003,0,1,1.816241383891688,0,-2.294114937011844,0.49883306927882864,-0.5986776678373621,0.6701423828306909,1
s_1172,10,sporadic_at_risk,CS,4,2.3425811154937732,7.366296210779393,2.6702402686062365,0.0,0.0855251087440119,7.2852714308003,12.358661288303173,4.531942358093762,2.4681996227127376,5734.081919380376,0,0,3.5366504840332222,0,-1.9876474926695973,1.01316214308911,0.1472557744032797,0.6195528119461117,1
s_1173,10,early_bird_focused,ECE,1,3.297995367071544,7.4484111146201295,0.41147829392305135,34.44227593184742,1.5811447869542734,2.620198897547085,9.848314450541073,2.1976202011851553,3.9427929312121717,8650.55609691043,1,0,3.7328432577875,0,1.8952178030582518,-0.750544055148675,0.5083190086613193,0.0,0
s_1174,10,balanced_all_rounder,ECE,3,2.9164242056184713,6.680758702891037,1.0942587645590605,17.225942284952325,0.6174402677067532,4.588490438839036,8.435598593931921,2.819990000506762,3.4548986885983473,6822.776036980685,1,0,3.0950867765263506,0,0.36915544483275164,-0.7099567225007195,0.5747852999702486,0.024207901037623915,0
